<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
USDRUB;D;20170413;0;56.9075000;57.0770000;55.9358000;56.2035000;317954
USDRUB;D;20170414;0;56.2810000;56.3882000;55.9351000;56.0360000;186558
USDRUB;D;20170417;0;56.3271000;56.8337000;55.5786000;55.8780000;244425
USDRUB;D;20170418;0;55.9356000;56.2653000;55.5572000;56.2439000;309286
USDRUB;D;20170419;0;56.2544000;56.7394000;55.9260000;56.5370000;347222
USDRUB;D;20170420;0;56.6127000;56.7881000;55.8943000;56.0860000;286452
USDRUB;D;20170421;0;56.1277000;56.6746000;55.8764000;56.2802000;294428
USDRUB;D;20170424;0;56.0655000;56.2202000;55.5425000;55.8015000;294935
USDRUB;D;20170425;0;55.7660000;56.2444000;55.5425000;56.1139000;288802
USDRUB;D;20170426;0;56.1150000;57.1563000;55.8809000;57.0480000;319421
USDRUB;D;20170427;0;57.0795000;57.3610000;56.6418000;57.0038000;334214
USDRUB;D;20170428;0;57.1151000;57.2563000;56.5718000;56.6923000;301513
USDRUB;D;20170501;0;56.8918000;57.1250000;56.3200000;56.9620000;118512
USDRUB;D;20170502;0;56.9702000;57.1580000;56.7836000;57.0330000;266294
USDRUB;D;20170503;0;57.0267000;57.4069000;56.7656000;57.1827000;258746
USDRUB;D;20170504;0;57.3549000;58.4575000;57.1720000;58.3070000;318825
USDRUB;D;20170505;0;58.3452000;59.0700000;57.8351000;57.9300000;374361
USDRUB;D;20170508;0;58.0228000;58.4174000;57.3225000;57.9935000;179202
USDRUB;D;20170509;0;58.1389000;58.5878000;57.8730000;58.3835000;210983
USDRUB;D;20170510;0;58.4087000;58.4241000;57.1713000;57.4540000;326203
USDRUB;D;20170511;0;57.4341000;57.6500000;56.8650000;57.0610000;272453
USDRUB;D;20170512;0;57.0427000;57.3520000;56.8750000;56.9515000;232279
USDRUB;D;20170515;0;57.1230000;57.1997000;56.0869000;56.3550000;300930
USDRUB;D;20170516;0;56.3749000;56.8538000;56.0860000;56.5760000;293960
USDRUB;D;20170517;0;56.5904000;57.1531000;56.3074000;57.0970000;399762
USDRUB;D;20170518;0;57.1137000;58.1255000;56.7976000;57.5210000;402304
USDRUB;D;20170519;0;57.5351000;57.5960000;56.6015000;56.7838000;350537
USDRUB;D;20170522;0;56.8079000;57.1606000;56.0329000;56.0811000;302445
USDRUB;D;20170523;0;56.4400000;56.7374000;56.0292000;56.1712000;386482
USDRUB;D;20170524;0;56.4241000;56.5963000;56.0226000;56.4062000;368996
USDRUB;D;20170525;0;56.3074000;57.0110000;55.9477000;56.8970000;446988
USDRUB;D;20170526;0;56.9127000;57.0220000;56.3427000;56.5114000;367908
USDRUB;D;20170529;0;57.3123000;57.3151000;56.2288000;56.4630000;248541
USDRUB;D;20170530;0;56.4662000;56.7866000;55.9925000;56.4260000;335440
USDRUB;D;20170531;0;56.4745000;56.9475000;55.1649000;56.5420000;361918
USDRUB;D;20170601;0;56.6011000;56.8000000;56.0574000;56.3390000;345396
USDRUB;D;20170602;0;56.3600000;56.8519000;56.0214000;56.6390000;367666
USDRUB;D;20170605;0;56.7864000;56.8106000;56.2492000;56.5920000;342075
USDRUB;D;20170606;0;56.5942000;56.7661000;56.2360000;56.4170000;343117
USDRUB;D;20170607;0;56.4843000;57.1687000;56.2679000;57.0380000;339458
USDRUB;D;20170608;0;57.0462000;57.1856000;56.7673000;56.8790000;304256
USDRUB;D;20170609;0;56.8790000;57.0415000;56.8060000;57.0130000;260993
USDRUB;D;20170612;0;56.9512000;57.2126000;56.8858000;57.0580000;138405
USDRUB;D;20170613;0;57.0713000;57.1195000;56.7672000;56.9970000;223893
USDRUB;D;20170614;0;56.9969000;57.5757000;56.7794000;57.1527000;248282
USDRUB;D;20170615;0;57.1579000;57.8834000;56.7039000;57.8345000;250611
USDRUB;D;20170616;0;57.8450000;57.8695000;57.3719000;57.6239000;189309
USDRUB;D;20170619;0;57.6648000;58.4700000;57.3734000;58.4621000;200846
USDRUB;D;20170620;0;58.4501000;59.7719000;58.1915000;59.5320000;284799
USDRUB;D;20170621;0;59.5649000;60.4162000;59.2856000;60.2720000;309071
USDRUB;D;20170622;0;60.2695000;60.3948000;59.5964000;59.9700000;281424
USDRUB;D;20170623;0;59.9717000;60.0850000;59.1497000;59.4400000;177455
USDRUB;D;20170626;0;59.4445000;59.8035000;58.7161000;58.7830000;241617
USDRUB;D;20170627;0;58.7939000;59.5431000;58.1390000;59.4176000;268586
USDRUB;D;20170628;0;59.4346000;59.8680000;59.1200000;59.2310000;274609
USDRUB;D;20170629;0;59.2442000;59.9550000;58.8547000;59.4713000;262182
USDRUB;D;20170630;0;59.3999000;60.0836000;58.7250000;58.7719000;220920
USDRUB;D;20170703;0;58.8952000;59.4812000;58.2339000;59.3959000;211169
USDRUB;D;20170704;0;59.2205000;59.4544000;59.0872000;59.4479000;174161
USDRUB;D;20170705;0;59.4269000;60.2548000;59.1723000;59.9598000;303223
USDRUB;D;20170706;0;59.9597000;60.4241000;59.7075000;60.0706000;282648
USDRUB;D;20170707;0;60.1255000;60.6249000;59.9694000;60.4225000;299678
USDRUB;D;20170710;0;60.3812000;60.5344000;59.7638000;60.1990000;245307
USDRUB;D;20170711;0;60.2085000;60.9987000;60.1476000;60.7000000;268018
USDRUB;D;20170712;0;60.7437000;60.8596000;59.8000000;59.9437000;290891
USDRUB;D;20170713;0;59.9736000;60.2755000;59.4345000;59.9363000;279192
USDRUB;D;20170714;0;59.8925000;59.9590000;58.9520000;59.0295000;257781
USDRUB;D;20170717;0;58.9789000;59.7559000;58.9126000;59.3040000;242181
USDRUB;D;20170718;0;59.3309000;59.8068000;58.7747000;59.2703000;240607
USDRUB;D;20170719;0;59.3764000;59.7800000;58.8790000;58.9643000;225308
USDRUB;D;20170720;0;58.9572000;59.2289000;58.7394000;58.9317000;226125
USDRUB;D;20170721;0;58.9295000;59.3874000;58.7241000;59.3620000;215313
USDRUB;D;20170724;0;59.2844000;60.2012000;59.1872000;59.9790000;237574
USDRUB;D;20170725;0;59.9969000;60.1855000;59.6400000;59.8477000;237270
USDRUB;D;20170726;0;59.8493000;60.0878000;59.2850000;59.4129000;259854
USDRUB;D;20170727;0;59.4066000;59.6490000;59.2313000;59.5292000;248191
USDRUB;D;20170728;0;59.5276000;59.6380000;59.3141000;59.5133000;213572
USDRUB;D;20170731;0;59.5334000;60.4435000;59.4448000;59.7556000;253698
USDRUB;D;20170801;0;59.7622000;60.4946000;59.6150000;60.3233000;256058
USDRUB;D;20170802;0;60.3567000;60.8374000;60.2320000;60.5315000;294351
USDRUB;D;20170803;0;60.5554000;60.8430000;60.0392000;60.3259000;282692
USDRUB;D;20170804;0;60.3259000;60.4762000;59.7877000;59.9010000;244009
USDRUB;D;20170807;0;59.9803000;60.3222000;59.8089000;60.0170000;184133
USDRUB;D;20170808;0;60.0218000;60.1252000;59.6453000;59.8633000;138139
USDRUB;D;20170809;0;59.8648000;60.2119000;59.8075000;60.1568000;157710
USDRUB;D;20170810;0;60.1633000;60.1640000;59.6656000;60.1117000;160731
USDRUB;D;20170811;0;60.1095000;60.3013000;59.7469000;59.8315000;182897
USDRUB;D;20170814;0;59.8281000;59.9178000;59.2382000;59.9178000;161578
USDRUB;D;20170815;0;59.9213000;60.1228000;59.6375000;59.6937000;161140
USDRUB;D;20170816;0;59.6922000;59.8380000;59.2125000;59.3747000;202388
USDRUB;D;20170817;0;59.3706000;59.4771000;58.9388000;59.1698000;156608
USDRUB;D;20170818;0;59.2189000;59.5081000;58.8263000;58.9320000;171666
USDRUB;D;20170821;0;58.9573000;59.2330000;58.7450000;59.1295000;183512
USDRUB;D;20170822;0;59.1470000;59.2013000;58.8706000;59.0495000;138196
USDRUB;D;20170823;0;59.0654000;59.2484000;58.9447000;59.0432000;138717
USDRUB;D;20170824;0;59.0581000;59.2707000;58.9940000;59.1249000;124469
USDRUB;D;20170825;0;59.1270000;59.2346000;58.5089000;58.5520000;137629
USDRUB;D;20170828;0;58.5075000;58.7332000;58.2907000;58.4381000;121200
USDRUB;D;20170829;0;58.4329000;58.8815000;58.3759000;58.8177000;140544
USDRUB;D;20170830;0;58.8155000;58.9077000;58.2732000;58.3531000;162475
USDRUB;D;20170831;0;58.3451000;58.6555000;57.9438000;58.0165000;180380
USDRUB;D;20170901;0;58.0157000;58.1943000;57.3214000;57.4615000;213848
USDRUB;D;20170904;0;57.4650000;57.9539000;57.4506000;57.8135000;118158
USDRUB;D;20170905;0;57.8330000;58.1083000;57.1703000;57.5104000;178059
USDRUB;D;20170906;0;57.5152000;57.6080000;57.2002000;57.3806000;190773
USDRUB;D;20170907;0;57.3636000;57.4800000;56.7274000;56.8730000;217623
USDRUB;D;20170908;0;56.8916000;57.4765000;56.7550000;57.3580000;184111
USDRUB;D;20170911;0;57.3967000;57.4315000;56.9947000;57.2140000;177737
USDRUB;D;20170912;0;57.2097000;57.7631000;57.0788000;57.6435000;197000
USDRUB;D;20170913;0;57.6432000;57.9826000;57.5063000;57.9151000;227108
USDRUB;D;20170914;0;57.9126000;57.9944000;57.3372000;57.4990000;218468
USDRUB;D;20170915;0;57.5076000;57.7672000;57.3229000;57.6130000;181722
USDRUB;D;20170918;0;57.6400000;58.1532000;57.4522000;58.0422000;162862
USDRUB;D;20170919;0;58.0387000;58.3800000;57.6845000;58.0840000;212396
USDRUB;D;20170920;0;58.0933000;58.2961000;57.6590000;58.2913000;228272
USDRUB;D;20170921;0;58.2718000;58.4030000;57.7017000;57.9470000;224398
USDRUB;D;20170922;0;57.9613000;58.0047000;57.3548000;57.5315000;182900
USDRUB;D;20170925;0;57.5630000;57.7498000;57.1913000;57.4976000;217571
USDRUB;D;20170926;0;57.5162000;58.1488000;57.2139000;57.8718000;216161
USDRUB;D;20170927;0;57.8748000;58.3772000;57.7620000;58.1782000;237285
USDRUB;D;20170928;0;58.1925000;58.5795000;57.8589000;57.9015000;235640
USDRUB;D;20170929;0;57.9199000;58.0997000;57.4201000;57.5165000;216270
USDRUB;D;20171002;0;57.5687000;57.9874000;57.3106000;57.8366000;204513
USDRUB;D;20171003;0;57.9253000;58.1655000;57.7586000;57.8773000;166645
USDRUB;D;20171004;0;57.9292000;58.0276000;57.4761000;57.6709000;199329
USDRUB;D;20171005;0;57.6719000;57.7555000;57.3322000;57.7180000;205581
USDRUB;D;20171006;0;57.7149000;58.2616000;57.6320000;58.1030000;231138
USDRUB;D;20171009;0;58.1216000;58.5033000;57.9592000;58.1217000;178567
USDRUB;D;20171010;0;58.1238000;58.4127000;57.7533000;57.9854000;195446
USDRUB;D;20171011;0;57.9894000;58.1121000;57.7167000;57.7610000;203322
USDRUB;D;20171012;0;57.7742000;57.8448000;57.5674000;57.6852000;203343
USDRUB;D;20171013;0;57.6792000;57.8602000;56.9068000;57.3115000;201542
USDRUB;D;20171016;0;57.2022000;57.3816000;56.9384000;57.1972000;191585
USDRUB;D;20171017;0;57.2426000;57.5442000;57.0975000;57.2723000;208986
USDRUB;D;20171018;0;57.2658000;57.5021000;56.8499000;57.4390000;211037
USDRUB;D;20171019;0;57.4430000;57.7345000;57.2350000;57.2540000;214315
USDRUB;D;20171020;0;57.2729000;57.6376000;57.2258000;57.4535000;192475
USDRUB;D;20171023;0;57.4796000;57.6084000;57.3267000;57.4910000;171034
USDRUB;D;20171024;0;57.5222000;57.7118000;57.3278000;57.6258000;188088
USDRUB;D;20171025;0;57.6418000;57.8162000;57.4721000;57.7335000;217812
USDRUB;D;20171026;0;57.7335000;57.8936000;57.4261000;57.8420000;210274
USDRUB;D;20171027;0;57.8445000;58.7652000;57.7077000;58.0325000;262342
USDRUB;D;20171030;0;58.2250000;58.3619000;57.6054000;57.9730000;206451
USDRUB;D;20171031;0;57.9825000;58.6079000;57.8894000;58.3234000;238439
USDRUB;D;20171101;0;58.3240000;58.4080000;57.8673000;58.1906000;239696
USDRUB;D;20171102;0;58.1934000;58.4468000;57.8260000;58.1629000;215825
USDRUB;D;20171103;0;58.2018000;59.2795000;58.0410000;59.0470000;261372
USDRUB;D;20171106;0;58.9936000;59.1656000;58.2013000;58.2520000;75145
USDRUB;D;20171107;0;58.2394000;59.4430000;58.1950000;59.3251000;248112
USDRUB;D;20171108;0;59.3244000;59.5831000;59.0191000;59.2199000;265441
USDRUB;D;20171109;0;59.2316000;59.5550000;59.0558000;59.2704000;246769
USDRUB;D;20171110;0;59.2804000;59.5623000;58.9257000;59.1880000;191415
USDRUB;D;20171113;0;59.2054000;59.6009000;59.0203000;59.3725000;211384
USDRUB;D;20171114;0;59.3873000;60.2474000;59.2420000;60.2208000;233662
USDRUB;D;20171115;0;60.2177000;60.5157000;59.9718000;60.1979000;244985
USDRUB;D;20171116;0;60.2024000;60.2494000;59.5211000;59.6676000;224060
USDRUB;D;20171117;0;59.6676000;59.7560000;58.9447000;59.0220000;244634
USDRUB;D;20171120;0;59.0565000;59.5819000;58.9465000;59.3453000;237538
USDRUB;D;20171121;0;59.3617000;59.5412000;59.0383000;59.1856000;228017
USDRUB;D;20171122;0;59.1778000;59.1911000;58.3753000;58.4380000;214910
USDRUB;D;20171123;0;58.4480000;58.5339000;58.2697000;58.4611000;154797
USDRUB;D;20171124;0;58.4736000;58.7720000;58.1975000;58.3737000;192720
USDRUB;D;20171127;0;58.4200000;58.5086000;57.9919000;58.4757000;204968
USDRUB;D;20171128;0;58.4865000;58.5643000;58.1647000;58.3790000;199699
USDRUB;D;20171129;0;58.3630000;58.7680000;58.1980000;58.6708000;214092
USDRUB;D;20171130;0;58.6680000;58.7413000;58.3020000;58.4503000;240905
USDRUB;D;20171201;0;58.4562000;59.1554000;58.3740000;58.8798000;235742
USDRUB;D;20171204;0;58.8757000;59.1174000;58.5750000;58.8250000;232680
USDRUB;D;20171205;0;58.8459000;58.8625000;58.4265000;58.7290000;203309
USDRUB;D;20171206;0;58.7225000;59.2488000;58.6288000;59.2149000;219006
USDRUB;D;20171207;0;59.2272000;59.3809000;59.0215000;59.1548000;202996
USDRUB;D;20171208;0;59.1615000;59.3909000;58.9897000;59.1184000;171557
USDRUB;D;20171211;0;59.1606000;59.3217000;58.7850000;58.9340000;175834
USDRUB;D;20171212;0;58.9425000;59.2931000;58.7292000;59.2106000;190712
USDRUB;D;20171213;0;59.2206000;59.2850000;58.5086000;58.6000000;217493
USDRUB;D;20171214;0;58.5805000;59.0950000;58.4150000;58.8521000;204877
USDRUB;D;20171215;0;58.9142000;59.0467000;58.6740000;58.8340000;207445
USDRUB;D;20171218;0;58.8590000;59.0508000;58.5095000;58.6636000;139540
USDRUB;D;20171219;0;58.6773000;58.8665000;58.4921000;58.7692000;160319
USDRUB;D;20171220;0;58.7475000;58.8167000;58.5386000;58.6826000;168360
USDRUB;D;20171221;0;58.6820000;58.7572000;58.3694000;58.4464000;163763
USDRUB;D;20171222;0;58.4339000;58.6345000;58.1409000;58.3197000;134473
USDRUB;D;20171225;0;58.3228000;58.3950000;57.7880000;57.9773000;6186
USDRUB;D;20171226;0;57.9710000;58.3960000;57.5106000;57.5978000;110170
USDRUB;D;20171227;0;57.6285000;57.9377000;57.3459000;57.8349000;152517
USDRUB;D;20171228;0;57.8365000;57.8564000;57.3377000;57.4572000;143902
USDRUB;D;20171229;0;57.4811000;57.9216000;57.4182000;57.7421000;131663
USDRUB;D;20180102;0;57.7687000;58.0016000;57.1750000;57.4143000;90256
USDRUB;D;20180103;0;57.4148000;57.6343000;57.0619000;57.1928000;106610
USDRUB;D;20180104;0;57.2163000;57.2837000;56.7347000;56.9313000;116615
USDRUB;D;20180105;0;56.9313000;57.1312000;56.8400000;56.9288000;107617
USDRUB;D;20180108;0;56.9683000;57.1597000;56.8000000;57.1040000;52540
USDRUB;D;20180109;0;57.1093000;57.1812000;56.7631000;56.9403000;163734
USDRUB;D;20180110;0;56.9463000;57.0999000;56.7137000;57.0018000;183127
USDRUB;D;20180111;0;56.9999000;57.0748000;56.3710000;56.4340000;187275
USDRUB;D;20180112;0;56.4411000;56.7490000;56.3670000;56.6353000;200934
USDRUB;D;20180115;0;56.6560000;56.7045000;56.2013000;56.3619000;172880
USDRUB;D;20180116;0;56.3672000;56.5654000;56.2361000;56.5560000;194242
USDRUB;D;20180117;0;56.5598000;56.9609000;56.2998000;56.7844000;239655
USDRUB;D;20180118;0;56.7845000;56.9084000;56.3549000;56.5220000;208771
USDRUB;D;20180119;0;56.5249000;56.7281000;56.4020000;56.7130000;154170
USDRUB;D;20180122;0;56.6571000;56.7478000;56.4051000;56.4746000;130255
USDRUB;D;20180123;0;56.4835000;56.5905000;56.2747000;56.3858000;189200
USDRUB;D;20180124;0;56.4022000;56.4713000;56.1071000;56.1478000;180639
USDRUB;D;20180125;0;56.1641000;56.2700000;55.5305000;55.8690000;259471
USDRUB;D;20180126;0;55.8617000;56.2688000;55.6776000;56.2245000;225830
USDRUB;D;20180129;0;56.1717000;56.5224000;56.1030000;56.3307000;166649
USDRUB;D;20180130;0;56.3377000;56.4399000;55.8245000;56.3889000;250212
USDRUB;D;20180131;0;56.3951000;56.4947000;56.0166000;56.2024000;239141
USDRUB;D;20180201;0;56.2094000;56.4289000;55.8399000;55.9028000;251528
USDRUB;D;20180202;0;55.9028000;56.5576000;55.8625000;56.5396000;308785
USDRUB;D;20180205;0;56.1850000;57.3150000;56.1457000;57.2871000;346210
USDRUB;D;20180206;0;57.2949000;57.6697000;56.7895000;56.8300000;441958
USDRUB;D;20180207;0;56.8582000;57.7820000;56.7175000;57.7690000;358509
USDRUB;D;20180208;0;57.7795000;58.4629000;57.4621000;58.4326000;448619
USDRUB;D;20180209;0;58.4371000;58.7698000;57.8584000;58.3512000;440892
USDRUB;D;20180212;0;58.3500000;58.6200000;57.6065000;57.7926000;355158
USDRUB;D;20180213;0;57.7960000;57.9623000;57.5590000;57.6296000;322537
USDRUB;D;20180214;0;57.6370000;58.0514000;56.6510000;56.7303000;380796
USDRUB;D;20180215;0;56.7241000;56.8820000;56.3375000;56.3920000;394969
USDRUB;D;20180216;0;56.3788000;56.7046000;56.1188000;56.3825000;326429
USDRUB;D;20180219;0;56.4900000;56.5480000;56.1815000;56.4483000;206582
USDRUB;D;20180220;0;56.4790000;56.7680000;56.3175000;56.4913000;296340
USDRUB;D;20180221;0;56.4919000;56.7924000;56.4090000;56.7794000;272698
USDRUB;D;20180222;0;56.7781000;56.8936000;56.4324000;56.5000000;278520
USDRUB;D;20180223;0;56.5226000;56.5980000;56.2384000;56.3238000;59265
USDRUB;D;20180226;0;56.0912000;56.3009000;55.6540000;55.7122000;266241
USDRUB;D;20180227;0;55.7229000;56.3735000;55.5006000;56.2520000;306954
USDRUB;D;20180228;0;56.2664000;56.4648000;55.9874000;56.3472000;328080
USDRUB;D;20180301;0;56.3682000;57.0566000;56.2856000;56.8083000;408014
USDRUB;D;20180302;0;56.8248000;57.3795000;56.5105000;56.8220000;399015
USDRUB;D;20180305;0;57.0687000;57.3031000;56.3390000;56.3841000;341545
USDRUB;D;20180306;0;56.3802000;56.7533000;56.2037000;56.6494000;408573
USDRUB;D;20180307;0;56.6619000;57.0622000;56.5738000;56.8369000;361716
USDRUB;D;20180308;0;56.8604000;57.1536000;56.7380000;57.0523000;83613
USDRUB;D;20180309;0;57.0744000;57.1203000;56.5480000;56.6480000;233554
USDRUB;D;20180312;0;56.7956000;56.9945000;56.4327000;56.9238000;285202
USDRUB;D;20180313;0;56.9208000;57.1290000;56.5846000;57.0488000;332177
USDRUB;D;20180314;0;57.0532000;57.3099000;56.7136000;57.1390000;336248
USDRUB;D;20180315;0;57.1420000;57.5280000;56.8785000;57.4306000;316954
USDRUB;D;20180316;0;57.4075000;57.8150000;57.3266000;57.4925000;239356
USDRUB;D;20180319;0;57.3999000;58.0370000;57.3772000;57.7245000;310947
USDRUB;D;20180320;0;57.8081000;57.8937000;57.3647000;57.5824000;314297
USDRUB;D;20180321;0;57.5558000;57.6960000;56.7910000;56.8664000;320942
USDRUB;D;20180322;0;56.8816000;57.2795000;56.6836000;57.2480000;354128
USDRUB;D;20180323;0;57.2292000;57.3925000;56.9369000;57.2110000;371557
USDRUB;D;20180326;0;57.2239000;57.5124000;56.7717000;57.1562000;331226
USDRUB;D;20180327;0;57.1645000;57.5340000;56.9793000;57.3964000;353641
USDRUB;D;20180328;0;57.3692000;57.8861000;57.2488000;57.7240000;352577
USDRUB;D;20180329;0;57.7257000;57.8388000;57.2215000;57.2590000;304346
USDRUB;D;20180330;0;57.2512000;57.4755000;57.0015000;57.3855000;129697
USDRUB;D;20180402;0;57.2140000;57.6429000;57.1015000;57.2510000;246713
USDRUB;D;20180403;0;57.2519000;57.7106000;57.1954000;57.6210000;287913
USDRUB;D;20180404;0;57.6092000;57.9050000;57.2165000;57.3990000;331353
USDRUB;D;20180405;0;57.4055000;57.7749000;57.3755000;57.6890000;284864
USDRUB;D;20180406;0;57.6734000;58.1607000;57.5410000;58.0615000;307065
USDRUB;D;20180409;0;58.0947000;60.6530000;58.0225000;60.5130000;410364
USDRUB;D;20180410;0;60.5887000;63.9229000;60.1545000;63.0667000;425362
USDRUB;D;20180411;0;63.0786000;65.0500000;62.0185000;62.4342000;401957
USDRUB;D;20180412;0;62.4330000;63.0920000;61.2311000;61.8822000;320942
USDRUB;D;20180413;0;61.8706000;62.3310000;61.1544000;62.1138000;249944
USDRUB;D;20180416;0;62.5723000;63.1970000;60.9585000;61.1190000;292725
USDRUB;D;20180417;0;61.1110000;62.0439000;60.7932000;61.5033000;271915
USDRUB;D;20180418;0;61.5189000;61.9511000;60.6970000;60.8304000;252727
USDRUB;D;20180419;0;60.8515000;61.1989000;60.5300000;61.0132000;282139
USDRUB;D;20180420;0;60.9890000;61.6090000;60.8601000;61.3608000;246350
USDRUB;D;20180423;0;61.6025000;62.1787000;60.9844000;61.8680000;238338
USDRUB;D;20180424;0;61.8541000;61.8791000;61.3030000;61.4988000;236292
USDRUB;D;20180425;0;61.5176000;62.4960000;61.4781000;62.4121000;280014
USDRUB;D;20180426;0;62.4130000;63.0313000;62.0920000;62.7979000;268120
USDRUB;D;20180427;0;62.7207000;62.8442000;61.6621000;62.1242000;252484
USDRUB;D;20180430;0;62.5512000;63.1572000;61.9219000;62.9551000;200290
USDRUB;D;20180501;0;62.9480000;63.8490000;62.8915000;63.6199000;63679
USDRUB;D;20180502;0;63.6444000;64.2863000;62.4388000;64.0515000;237867
USDRUB;D;20180503;0;64.0744000;64.0780000;62.8075000;62.9668000;308483
USDRUB;D;20180504;0;62.9647000;63.4743000;62.2840000;62.4434000;323332
USDRUB;D;20180507;0;62.4924000;63.0084000;62.3250000;62.8940000;232496
USDRUB;D;20180508;0;62.8902000;63.6696000;62.7072000;63.1256000;330709
USDRUB;D;20180509;0;63.2005000;64.0758000;62.8639000;63.0935000;54295
USDRUB;D;20180510;0;63.0761000;63.1544000;61.5220000;61.7994000;322722
USDRUB;D;20180511;0;61.7992000;62.0344000;61.3559000;61.8932000;295507
USDRUB;D;20180514;0;61.9056000;62.1556000;61.4909000;61.8656000;258945
USDRUB;D;20180515;0;61.8575000;62.7596000;61.7348000;62.2719000;354456
USDRUB;D;20180516;0;62.2715000;62.6376000;61.5630000;61.6990000;337625
USDRUB;D;20180517;0;61.6990000;62.2160000;61.5990000;62.1596000;314318
USDRUB;D;20180518;0;62.1460000;62.6881000;61.7814000;62.3586000;269441
USDRUB;D;20180521;0;62.3385000;62.7114000;61.4694000;61.5546000;348710
USDRUB;D;20180522;0;61.5355000;61.7150000;60.8934000;61.1830000;270426
USDRUB;D;20180523;0;61.1905000;61.8190000;61.1754000;61.3060000;283949
USDRUB;D;20180524;0;61.2953000;61.9563000;61.2346000;61.5604000;253661
USDRUB;D;20180525;0;61.5035000;62.3338000;61.4630000;62.0214000;271265
USDRUB;D;20180528;0;62.0394000;62.5013000;62.0025000;62.3156000;164580
USDRUB;D;20180529;0;62.3137000;62.9319000;61.9010000;62.8745000;338015
USDRUB;D;20180530;0;62.8711000;62.9095000;61.9232000;62.0830000;299111
USDRUB;D;20180531;0;62.0957000;62.5492000;61.8882000;62.4124000;282101
USDRUB;D;20180601;0;62.4200000;62.4652000;61.8879000;62.1835000;259010
USDRUB;D;20180604;0;61.9933000;62.3379000;61.6860000;62.0290000;244583
USDRUB;D;20180605;0;62.0532000;62.4494000;61.8235000;62.1384000;286764
USDRUB;D;20180606;0;62.1458000;62.2848000;61.5674000;61.7790000;227475
USDRUB;D;20180607;0;61.7745000;62.6455000;61.5573000;62.3790000;274396
USDRUB;D;20180608;0;62.3915000;62.9353000;62.1760000;62.2874000;281148
USDRUB;D;20180611;0;62.4309000;62.9163000;61.9961000;62.8075000;182816
USDRUB;D;20180612;0;62.8685000;63.5825000;62.5325000;63.0888000;62612
USDRUB;D;20180613;0;63.0424000;63.9200000;62.2450000;62.5715000;301643
USDRUB;D;20180614;0;62.4735000;62.7255000;61.9084000;62.5600000;274376
USDRUB;D;20180615;0;62.5490000;63.3456000;62.3733000;63.1143000;361417
USDRUB;D;20180618;0;63.0959000;63.7963000;62.7422000;63.3315000;401080
USDRUB;D;20180619;0;63.4242000;64.2153000;63.2722000;63.8590000;331059
USDRUB;D;20180620;0;63.8755000;63.9089000;63.3549000;63.5900000;272183
USDRUB;D;20180621;0;63.6045000;64.1048000;63.4180000;63.6185000;278637
USDRUB;D;20180622;0;63.6487000;64.3141000;62.7640000;63.0489000;248929
USDRUB;D;20180625;0;62.8928000;64.0340000;62.5707000;62.8926000;253340
USDRUB;D;20180626;0;62.9111000;63.3593000;62.6292000;63.1080000;302299
USDRUB;D;20180627;0;63.0638000;63.3960000;62.8216000;63.1282000;292366
USDRUB;D;20180628;0;63.1474000;63.4909000;62.7363000;62.8110000;297785
USDRUB;D;20180629;0;62.8121000;63.3997000;62.5160000;62.7537000;320897
USDRUB;D;20180702;0;62.9112000;63.6221000;62.8068000;63.3948000;266593
USDRUB;D;20180703;0;63.4270000;64.1507000;63.0177000;63.1120000;255243
USDRUB;D;20180704;0;63.1279000;63.3511000;62.9350000;63.2710000;156815
USDRUB;D;20180705;0;63.3040000;63.3944000;62.8805000;63.0912000;243801
USDRUB;D;20180706;0;63.1415000;63.3374000;62.8553000;62.9860000;253536
USDRUB;D;20180709;0;62.9407000;63.3728000;62.3021000;62.4023000;239025
USDRUB;D;20180710;0;62.4199000;62.7250000;61.5830000;61.7835000;318586
USDRUB;D;20180711;0;61.8325000;62.4423000;61.5805000;62.3790000;352308
USDRUB;D;20180712;0;62.4120000;62.4690000;61.8600000;62.2105000;310270
USDRUB;D;20180713;0;62.2458000;62.7595000;62.0069000;62.5375000;291045
USDRUB;D;20180716;0;62.5832000;62.5832000;62.0435000;62.3803000;294098
USDRUB;D;20180717;0;62.3331000;62.6425000;62.1821000;62.6326000;293646
USDRUB;D;20180718;0;62.5875000;63.2561000;62.5871000;63.0118000;319998
USDRUB;D;20180719;0;63.0331000;63.7890000;62.9405000;63.5920000;365564
USDRUB;D;20180720;0;63.5906000;63.7640000;62.7398000;62.7398000;345984
USDRUB;D;20180723;0;63.3514000;63.6497000;62.9363000;63.0490000;252022
USDRUB;D;20180724;0;63.0755000;63.5427000;62.6043000;63.3190000;336262
USDRUB;D;20180725;0;63.3287000;63.4562000;62.5716000;62.7848000;317155
USDRUB;D;20180726;0;62.8092000;63.0894000;62.7080000;62.9450000;313177
USDRUB;D;20180727;0;62.9310000;63.0429000;62.1413000;62.5442000;280040
USDRUB;D;20180730;0;62.6697000;62.9257000;62.1355000;62.2371000;247715
USDRUB;D;20180731;0;62.2440000;62.6384000;62.1168000;62.5170000;267267
USDRUB;D;20180801;0;62.5175000;63.0750000;62.4078000;62.8913000;209710
USDRUB;D;20180802;0;62.9225000;63.5634000;62.8769000;63.3423000;307088
